id,itemId,userId,releaseId,timestamp,increasesDurability,increasesReputationPercent,topSpeed,ps,damage,fireRate,range,accuracy,timeToOverheating,maxAmmo,blastPower,addsEnergy,tonnage,massLimit,maxCabinSpeed,maxChassisSpeed,power,cabinPower,fuelReserves,featureBulletPercent,featureMeleePercent,featureBlastPercent,featureFirePercent,featurePassthroughPercent,durability,energyDrain,mass,perks
3373,5610,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,18,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,34,
3374,5611,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,27,
3375,5612,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,27,
3376,5651,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,75,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,224,
3377,5652,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,89,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,252,
3378,5653,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,89,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,252,
3379,5654,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,32,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,97,0,194,
3380,5655,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,48,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,137,
3381,5701,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,24,
3382,5702,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,25,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,48,
3383,5703,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,24,
3384,5704,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,19,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,37,
3385,5705,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,19,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,37,
3386,5706,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,28,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,55,0,58,
3387,5751,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,9,
3388,5752,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,9,
3389,5753,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,32,
3390,5754,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,54,
3391,5755,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,32,
3392,5756,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,36,
3393,5757,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,71,0,86,
3394,5758,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,22,0,45,
3395,5759,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,56,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,135,
3396,5760,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,48,
3397,5761,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,48,
3398,5801,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,46,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,135,
3399,5802,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,75,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,224,
3400,5803,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,31,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,90,
3401,5804,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,46,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,135,
3402,5805,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,105,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,314,
3403,5806,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,40,
3404,5807,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,40,
3405,5808,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,61,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,180,
3406,5809,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,38,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,112,
3407,5810,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,38,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,112,
3408,5811,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,39,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,122,0,264,
3409,6001,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,37,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,99,
3410,6002,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,24,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,63,
3411,6003,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,27,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,72,
3412,6004,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,54,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,144,
3413,6005,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,62,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,157,
3414,6006,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,70,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,189,
3415,6007,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,120,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,323,
3416,6008,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,120,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,323,
3417,6009,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,81,
3418,6010,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,81,
3419,6011,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,36,
3420,6012,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,36,
3421,6013,clmws2jde0000mtdkw3581kp9,33,2023-09-24 13:40:12.434,70,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,189,
3422,6014,clmws2jde0000mtdkw3581kp9,33,2023-09-24 13:40:12.434,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,54,
3423,6015,clmws2jde0000mtdkw3581kp9,33,2023-09-24 13:40:12.434,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,54,
3424,6016,clmws2jde0000mtdkw3581kp9,33,2023-09-24 13:40:12.434,73,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,198,
3425,6017,clmws2jde0000mtdkw3581kp9,33,2023-09-24 13:40:12.434,27,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,72,
3426,6018,clmws2jde0000mtdkw3581kp9,33,2023-09-24 13:40:12.434,27,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,72,
3427,6019,clmws2jde0000mtdkw3581kp9,33,2023-09-24 13:40:12.434,86,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,233,
3428,6020,clmws2jde0000mtdkw3581kp9,33,2023-09-24 13:40:12.434,0,0,0,53,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,107,0,288,
3429,6051,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,80,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,204,
3430,6052,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,25,50,0,84,
3431,6053,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,62,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,157,
3432,6054,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,83,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,25,141,0,216,
3433,6055,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,80,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,204,
3434,6056,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,45,
3435,6057,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,51,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,108,
3436,6058,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,42,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,95,0,115,
3437,6059,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,25,40,0,48,
3438,6060,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,64,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,135,
3439,6061,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,25,20,0,24,
3440,6062,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,25,80,0,96,
3441,6063,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,76,0,165,
3442,6064,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,76,0,165,
3443,6065,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,34,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,101,
3444,6066,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,155,0,336,
3445,6067,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,155,0,336,
3446,6068,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,34,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,101,
3447,6069,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,90,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,269,
3448,6070,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,98,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,292,
3449,6101,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,108,0,175,
3450,6102,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,37,
3451,6103,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,37,
3452,6104,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,36,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,88,
3453,6105,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,53,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,132,
3454,6106,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,44,
3455,6107,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,44,
3456,6108,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,30,
3457,6109,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,30,
3458,6110,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,106,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,263,
3459,6111,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,47,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,117,
3460,6112,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,65,0,151,
3461,6113,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,106,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,263,
3462,6114,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,36,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,88,
3463,6115,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,36,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,88,
3464,6116,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,41,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,102,
3465,6117,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,41,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,102,
3466,6118,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,0,0,0,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,106,0,263,
3467,6119,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,50,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,124,
3468,6120,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.434,50,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,124,
3469,6151,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,21,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,41,
3470,6152,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,
3471,6153,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,
3472,6154,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,36,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,71,
3473,6155,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,21,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,41,
3474,6156,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,21,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,41,
3475,6157,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,0,0,0,84,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,163,0,173,
3476,6158,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,21,
3477,6159,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,21,
3478,6160,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,78,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,189,
3479,6161,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,56,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,135,
3480,6162,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,56,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,135,
3481,6163,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,56,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,135,
3482,6164,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,0,0,0,98,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,262,0,403,
3483,6165,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,85,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,242,
3484,6166,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,85,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,242,
3485,6167,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,85,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,242,
3486,6168,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,75,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,212,
3487,6169,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,61,
3488,6170,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,61,
3489,6171,clmws2jde0000mtdkw3581kp9,30,2023-09-24 13:40:12.434,0,0,0,546,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,857,0,1728,
3490,6172,clmws2jde0000mtdkw3581kp9,32,2023-09-24 13:40:12.434,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,29,0,34,
3491,6173,clmws2jde0000mtdkw3581kp9,32,2023-09-24 13:40:12.434,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,
3492,6174,clmws2jde0000mtdkw3581kp9,32,2023-09-24 13:40:12.434,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,29,0,34,
3493,6175,clmws2jde0000mtdkw3581kp9,32,2023-09-24 13:40:12.434,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,
3494,1,clmws2jde0000mtdkw3581kp9,32,2023-09-24 13:40:12.695,0,0,0,1100,3.3,3.8,1,2.9,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,4,90,
3495,2,clmws2jde0000mtdkw3581kp9,29,2023-09-24 13:40:12.695,0,0,0,390,1.5,3.8,1,2.9,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3,54,
3496,3,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,2000,2.6,3.8,1,3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,5,122,
3497,4,clmws2jde0000mtdkw3581kp9,32,2023-09-24 13:40:12.695,0,0,0,390,2.2,4.2,1,2.9,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,3,126,
3498,5,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,255,1.5,3.8,1,3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,68,
3499,6,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,550,4.1,1.8,8.1,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,81,
3500,7,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,390,2.7,6.9,3,4.1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,171,
3501,8,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,1650,7.1,3.6,6.1,5.1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,6,1215,
3502,30,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,1375,4.1,2.4,4.1,2,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,5,198,
3503,31,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,825,1.4,10,4.1,6.5,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,3,216,
3504,32,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,1375,7.1,3.1,8.1,6.4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,5,486,
3505,33,clmws2jde0000mtdkw3581kp9,27,2023-09-24 13:40:12.695,0,0,0,2400,4.5,10,4,7.1,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,6,603,
3506,34,clmws2jde0000mtdkw3581kp9,29,2023-09-24 13:40:12.695,0,0,0,520,6,3,8,5.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,180,
3507,38,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,1375,10,2.2,8.1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,288,
3508,39,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,750,0,0,0,0,0,0,0,9,6000,16000,60,0,0,8,0,0,0,0,0,0,410,0,3200,
3509,40,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,1100,3.5,6.9,3.1,4.1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,4,216,
3510,41,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,410,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,164,0,576,
3511,42,clmws2jde0000mtdkw3581kp9,26,2023-09-24 13:40:12.695,0,0,0,625,0,0,0,0,0,0,0,0,4000,0,0,60,-40,0,0,25,50,25,25,0,1300,0,1440,
3512,43,clmws2jde0000mtdkw3581kp9,27,2023-09-24 13:40:12.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3513,44,clmws2jde0000mtdkw3581kp9,29,2023-09-24 13:40:12.695,0,0,0,520,5,5.4,7,4.2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,90,
